FechaVenta,IdProducto,Producto,Cantidad,PrecioVenta,IdCliente,Cliente,IdTienda,Tienda
2024-01-26,10,Smartwatch,2,593.96,10,Hooli,1,ElectroShop Online
2024-01-14,9,Tablet 10,4,1517.44,10,Hooli,2,Tienda Central
2024-01-08,7,Home Theater 5.1,3,607.75,10,Hooli,8,ElectroShop Este
2024-04-26,4,Microondas 20L,3,926.25,1,ACME Corp,2,Tienda Central
2024-05-31,10,Smartwatch,2,581.51,3,Initech,2,Tienda Central
2024-03-11,3,Refrigerador Doble Puerta,2,1647.56,3,Initech,8,ElectroShop Este
2024-09-16,5,Aspiradora Sin Bolsa,2,454.18,1,ACME Corp,3,Outlet Norte
2024-11-26,2,Lavadora 8kg,3,1414.68,3,Initech,3,Outlet Norte
2024-02-11,8,Computadora Portátil 15,4,2353.68,6,Stark Industries,2,Tienda Central
2024-10-05,6,Licuadora 600W,2,257.4,2,Globex Corporation,2,Tienda Central
2024-11-20,10,Smartwatch,4,1164.85,5,Weyland-Yutani,8,ElectroShop Este
2024-08-09,9,Tablet 10,1,439.49,4,Umbrella Corp,1,ElectroShop Online
2024-12-19,10,Smartwatch,2,607.6,6,Stark Industries,2,Tienda Central
2024-07-27,3,Refrigerador Doble Puerta,1,765.78,2,Globex Corporation,3,Outlet Norte
2024-12-29,2,Lavadora 8kg,1,488.89,3,Initech,10,ElectroShop California
2024-09-01,5,Aspiradora Sin Bolsa,2,519.53,10,Hooli,2,Tienda Central
2024-04-03,5,Aspiradora Sin Bolsa,4,947.68,5,Weyland-Yutani,10,ElectroShop California
2024-06-13,2,Lavadora 8kg,2,896.79,2,Globex Corporation,7,Tienda Express
2024-09-01,2,Lavadora 8kg,5,2472.07,9,Pied Piper,9,Tienda Online Plus
2024-11-09,7,Home Theater 5.1,4,879.52,5,Weyland-Yutani,6,ElectroShop Oeste
2024-06-05,8,Computadora Portátil 15,2,1382.95,4,Umbrella Corp,8,ElectroShop Este
2024-09-30,1,Televisor LED 55,4,4274.82,7,Wayne Enterprises,3,Outlet Norte
2024-06-06,2,Lavadora 8kg,5,2381.56,9,Pied Piper,3,Outlet Norte
2024-09-21,2,Lavadora 8kg,4,1823.93,9,Pied Piper,3,Outlet Norte
2024-08-06,4,Microondas 20L,2,624.35,1,ACME Corp,8,ElectroShop Este
2024-01-06,10,Smartwatch,2,568.95,4,Umbrella Corp,6,ElectroShop Oeste
2024-08-29,9,Tablet 10,3,1315.14,6,Stark Industries,9,Tienda Online Plus
2024-08-16,1,Televisor LED 55,4,4239.29,1,ACME Corp,9,Tienda Online Plus
2024-09-12,9,Tablet 10,3,1121.15,4,Umbrella Corp,10,ElectroShop California
2024-10-30,4,Microondas 20L,4,1186.19,2,Globex Corporation,9,Tienda Online Plus
2024-12-08,5,Aspiradora Sin Bolsa,1,254.54,2,Globex Corporation,2,Tienda Central
2024-01-04,5,Aspiradora Sin Bolsa,4,944.15,3,Initech,8,ElectroShop Este
2024-04-09,10,Smartwatch,3,887.58,3,Initech,1,ElectroShop Online
2024-11-30,9,Tablet 10,5,2151.69,4,Umbrella Corp,3,Outlet Norte
2024-02-11,1,Televisor LED 55,4,4251.26,9,Pied Piper,10,ElectroShop California
2024-07-29,6,Licuadora 600W,3,434.01,3,Initech,10,ElectroShop California
2024-05-31,6,Licuadora 600W,1,141.53,2,Globex Corporation,8,ElectroShop Este
2024-10-02,2,Lavadora 8kg,5,2359.77,7,Wayne Enterprises,8,ElectroShop Este
2024-10-09,7,Home Theater 5.1,1,189.98,8,Dunder Mifflin,10,ElectroShop California
2024-03-30,9,Tablet 10,5,2190.21,3,Initech,2,Tienda Central
2024-09-14,8,Computadora Portátil 15,5,3101.68,4,Umbrella Corp,4,ElectroShop Sur
2024-06-26,6,Licuadora 600W,3,418.82,2,Globex Corporation,8,ElectroShop Este
2024-05-07,3,Refrigerador Doble Puerta,3,2041.43,8,Dunder Mifflin,1,ElectroShop Online
2024-08-16,9,Tablet 10,5,2088.54,1,ACME Corp,6,ElectroShop Oeste
2024-05-03,3,Refrigerador Doble Puerta,5,3590.42,6,Stark Industries,3,Outlet Norte
2024-07-02,1,Televisor LED 55,5,5424.21,4,Umbrella Corp,6,ElectroShop Oeste
2024-07-27,7,Home Theater 5.1,1,187.6,5,Weyland-Yutani,4,ElectroShop Sur
2024-04-05,3,Refrigerador Doble Puerta,3,2378.93,1,ACME Corp,7,Tienda Express
2024-01-12,5,Aspiradora Sin Bolsa,4,1048.0,10,Hooli,8,ElectroShop Este
2024-06-20,1,Televisor LED 55,2,1889.96,9,Pied Piper,1,ElectroShop Online
2024-01-03,4,Microondas 20L,1,298.61,4,Umbrella Corp,1,ElectroShop Online
2024-02-08,6,Licuadora 600W,4,515.32,8,Dunder Mifflin,8,ElectroShop Este
2024-09-04,10,Smartwatch,1,303.37,9,Pied Piper,9,Tienda Online Plus
2024-05-30,7,Home Theater 5.1,5,966.16,5,Weyland-Yutani,1,ElectroShop Online
2024-06-19,4,Microondas 20L,3,886.96,7,Wayne Enterprises,2,Tienda Central
2024-08-29,9,Tablet 10,1,363.64,5,Weyland-Yutani,9,Tienda Online Plus
2024-01-14,10,Smartwatch,1,292.65,3,Initech,6,ElectroShop Oeste
2024-08-01,10,Smartwatch,2,559.92,7,Wayne Enterprises,4,ElectroShop Sur
2024-07-27,7,Home Theater 5.1,2,365.14,3,Initech,6,ElectroShop Oeste
2024-03-30,10,Smartwatch,1,322.3,5,Weyland-Yutani,3,Outlet Norte
2024-05-04,4,Microondas 20L,1,328.87,10,Hooli,5,Tienda Premium
2024-06-11,5,Aspiradora Sin Bolsa,2,451.43,9,Pied Piper,4,ElectroShop Sur
2024-10-13,6,Licuadora 600W,1,126.56,2,Globex Corporation,10,ElectroShop California
2024-07-04,2,Lavadora 8kg,1,485.82,3,Initech,4,ElectroShop Sur
2024-08-12,1,Televisor LED 55,1,1078.16,10,Hooli,2,Tienda Central
2024-05-15,7,Home Theater 5.1,3,594.66,2,Globex Corporation,3,Outlet Norte
2024-12-12,7,Home Theater 5.1,4,843.7,7,Wayne Enterprises,3,Outlet Norte
2024-06-11,8,Computadora Portátil 15,5,3289.69,4,Umbrella Corp,8,ElectroShop Este
2024-03-14,4,Microondas 20L,3,926.26,3,Initech,8,ElectroShop Este
2024-07-22,4,Microondas 20L,1,311.12,2,Globex Corporation,9,Tienda Online Plus
2024-07-05,9,Tablet 10,3,1083.64,10,Hooli,9,Tienda Online Plus
2024-08-07,6,Licuadora 600W,5,749.89,3,Initech,2,Tienda Central
2024-10-23,7,Home Theater 5.1,5,991.29,9,Pied Piper,5,Tienda Premium
2024-04-13,7,Home Theater 5.1,4,833.49,8,Dunder Mifflin,3,Outlet Norte
2024-09-28,3,Refrigerador Doble Puerta,2,1373.33,2,Globex Corporation,5,Tienda Premium
2024-10-05,1,Televisor LED 55,1,1042.29,7,Wayne Enterprises,10,ElectroShop California
2024-04-02,9,Tablet 10,4,1679.72,10,Hooli,4,ElectroShop Sur
2024-12-07,9,Tablet 10,1,434.06,6,Stark Industries,1,ElectroShop Online
2024-03-19,6,Licuadora 600W,1,153.5,4,Umbrella Corp,3,Outlet Norte
2024-07-18,2,Lavadora 8kg,5,2198.47,3,Initech,4,ElectroShop Sur
2024-11-21,4,Microondas 20L,4,1117.93,1,ACME Corp,2,Tienda Central
2024-05-07,5,Aspiradora Sin Bolsa,1,234.38,6,Stark Industries,4,ElectroShop Sur
2024-09-25,9,Tablet 10,1,439.72,10,Hooli,2,Tienda Central
2024-10-21,6,Licuadora 600W,5,732.68,10,Hooli,7,Tienda Express
2024-04-06,7,Home Theater 5.1,4,789.11,8,Dunder Mifflin,8,ElectroShop Este
2024-12-11,8,Computadora Portátil 15,1,594.61,5,Weyland-Yutani,3,Outlet Norte
2024-05-21,8,Computadora Portátil 15,3,1898.82,5,Weyland-Yutani,5,Tienda Premium
2024-07-30,8,Computadora Portátil 15,4,2373.43,7,Wayne Enterprises,3,Outlet Norte
2024-03-30,7,Home Theater 5.1,3,542.48,2,Globex Corporation,3,Outlet Norte
2024-06-02,5,Aspiradora Sin Bolsa,5,1357.49,6,Stark Industries,6,ElectroShop Oeste
2024-10-04,6,Licuadora 600W,3,387.21,1,ACME Corp,5,Tienda Premium
2024-08-20,7,Home Theater 5.1,3,546.53,2,Globex Corporation,3,Outlet Norte
2024-07-30,9,Tablet 10,4,1540.22,3,Initech,2,Tienda Central
2024-05-19,9,Tablet 10,1,392.45,5,Weyland-Yutani,5,Tienda Premium
2024-02-17,7,Home Theater 5.1,5,949.11,1,ACME Corp,8,ElectroShop Este
2024-09-03,9,Tablet 10,4,1507.32,1,ACME Corp,7,Tienda Express
2024-04-12,7,Home Theater 5.1,5,1018.93,7,Wayne Enterprises,10,ElectroShop California
2024-11-22,5,Aspiradora Sin Bolsa,4,988.62,5,Weyland-Yutani,1,ElectroShop Online
2024-02-05,9,Tablet 10,1,404.75,7,Wayne Enterprises,5,Tienda Premium
2024-05-25,7,Home Theater 5.1,2,393.74,4,Umbrella Corp,9,Tienda Online Plus
2024-01-07,4,Microondas 20L,1,309.03,2,Globex Corporation,3,Outlet Norte
2024-12-21,5,Aspiradora Sin Bolsa,1,228.84,10,Hooli,2,Tienda Central
2024-11-11,1,Televisor LED 55,1,923.3,2,Globex Corporation,6,ElectroShop Oeste
2024-08-19,5,Aspiradora Sin Bolsa,4,1094.08,3,Initech,5,Tienda Premium
2024-07-10,9,Tablet 10,1,393.89,7,Wayne Enterprises,1,ElectroShop Online
2024-05-19,4,Microondas 20L,1,305.88,10,Hooli,8,ElectroShop Este
2024-09-15,3,Refrigerador Doble Puerta,4,3289.26,3,Initech,3,Outlet Norte
2024-01-06,3,Refrigerador Doble Puerta,1,743.1,7,Wayne Enterprises,9,Tienda Online Plus
2024-10-01,8,Computadora Portátil 15,2,1275.36,5,Weyland-Yutani,6,ElectroShop Oeste
2024-08-26,5,Aspiradora Sin Bolsa,4,1042.95,7,Wayne Enterprises,8,ElectroShop Este
2024-11-18,7,Home Theater 5.1,4,721.43,5,Weyland-Yutani,4,ElectroShop Sur
2024-01-24,3,Refrigerador Doble Puerta,4,2865.05,5,Weyland-Yutani,2,Tienda Central
2024-12-10,9,Tablet 10,4,1568.92,1,ACME Corp,2,Tienda Central
2024-10-17,8,Computadora Portátil 15,4,2391.79,8,Dunder Mifflin,3,Outlet Norte
2024-12-29,2,Lavadora 8kg,5,2457.22,2,Globex Corporation,5,Tienda Premium
2024-02-23,2,Lavadora 8kg,4,1837.01,6,Stark Industries,7,Tienda Express
2024-02-25,9,Tablet 10,4,1582.34,2,Globex Corporation,1,ElectroShop Online
2024-04-24,10,Smartwatch,2,610.1,3,Initech,5,Tienda Premium
2024-03-03,7,Home Theater 5.1,4,874.56,7,Wayne Enterprises,4,ElectroShop Sur
2024-07-19,10,Smartwatch,2,577.53,4,Umbrella Corp,4,ElectroShop Sur
2024-05-28,8,Computadora Portátil 15,2,1226.36,5,Weyland-Yutani,4,ElectroShop Sur
2024-11-29,9,Tablet 10,3,1235.79,10,Hooli,2,Tienda Central
2024-06-22,4,Microondas 20L,5,1520.49,6,Stark Industries,8,ElectroShop Este
2024-12-14,7,Home Theater 5.1,3,625.95,1,ACME Corp,6,ElectroShop Oeste
2024-06-25,10,Smartwatch,2,567.56,9,Pied Piper,7,Tienda Express
2024-09-18,3,Refrigerador Doble Puerta,2,1492.32,4,Umbrella Corp,7,Tienda Express
2024-10-22,2,Lavadora 8kg,5,2207.84,2,Globex Corporation,3,Outlet Norte
2024-10-11,3,Refrigerador Doble Puerta,5,3762.76,1,ACME Corp,5,Tienda Premium
2024-06-10,8,Computadora Portátil 15,4,2812.12,7,Wayne Enterprises,9,Tienda Online Plus
2024-08-10,4,Microondas 20L,1,304.35,3,Initech,5,Tienda Premium
2024-09-18,10,Smartwatch,1,289.33,7,Wayne Enterprises,10,ElectroShop California
2024-04-19,3,Refrigerador Doble Puerta,1,818.03,6,Stark Industries,4,ElectroShop Sur
2024-10-06,9,Tablet 10,1,377.49,7,Wayne Enterprises,4,ElectroShop Sur
2024-04-05,7,Home Theater 5.1,1,185.07,2,Globex Corporation,3,Outlet Norte
2024-05-22,8,Computadora Portátil 15,4,2463.06,5,Weyland-Yutani,1,ElectroShop Online
2024-09-09,5,Aspiradora Sin Bolsa,4,956.06,2,Globex Corporation,10,ElectroShop California
2024-04-30,2,Lavadora 8kg,2,852.55,2,Globex Corporation,4,ElectroShop Sur
2024-03-27,3,Refrigerador Doble Puerta,2,1372.92,4,Umbrella Corp,5,Tienda Premium
2024-09-08,10,Smartwatch,5,1566.21,3,Initech,5,Tienda Premium
2024-06-22,1,Televisor LED 55,1,980.4,1,ACME Corp,4,ElectroShop Sur
2024-11-11,9,Tablet 10,2,858.38,7,Wayne Enterprises,4,ElectroShop Sur
2024-11-28,4,Microondas 20L,2,579.4,9,Pied Piper,7,Tienda Express
2024-01-29,5,Aspiradora Sin Bolsa,5,1200.42,4,Umbrella Corp,10,ElectroShop California
2024-12-16,3,Refrigerador Doble Puerta,5,3465.73,5,Weyland-Yutani,10,ElectroShop California
2024-09-20,2,Lavadora 8kg,5,2354.23,3,Initech,2,Tienda Central
2024-09-19,7,Home Theater 5.1,4,786.16,5,Weyland-Yutani,9,Tienda Online Plus
2024-06-04,6,Licuadora 600W,1,142.3,8,Dunder Mifflin,8,ElectroShop Este
2024-09-18,2,Lavadora 8kg,1,479.64,4,Umbrella Corp,3,Outlet Norte
2024-08-11,6,Licuadora 600W,4,578.37,1,ACME Corp,4,ElectroShop Sur
2024-07-22,3,Refrigerador Doble Puerta,3,2285.09,7,Wayne Enterprises,10,ElectroShop California
2024-11-03,9,Tablet 10,5,1811.56,8,Dunder Mifflin,5,Tienda Premium
2024-11-05,3,Refrigerador Doble Puerta,5,3451.98,7,Wayne Enterprises,10,ElectroShop California
2024-06-25,2,Lavadora 8kg,5,2035.93,7,Wayne Enterprises,1,ElectroShop Online
2024-09-02,1,Televisor LED 55,4,4095.9,6,Stark Industries,2,Tienda Central
2024-09-01,3,Refrigerador Doble Puerta,5,4025.14,10,Hooli,6,ElectroShop Oeste
2024-05-23,7,Home Theater 5.1,3,598.47,7,Wayne Enterprises,6,ElectroShop Oeste
2024-07-09,7,Home Theater 5.1,2,417.91,4,Umbrella Corp,10,ElectroShop California
2024-07-16,7,Home Theater 5.1,5,956.5,2,Globex Corporation,7,Tienda Express
2024-01-23,2,Lavadora 8kg,4,1633.5,5,Weyland-Yutani,9,Tienda Online Plus
2024-01-18,4,Microondas 20L,2,558.7,1,ACME Corp,5,Tienda Premium
2024-02-01,8,Computadora Portátil 15,2,1212.86,1,ACME Corp,9,Tienda Online Plus
2024-06-18,1,Televisor LED 55,3,3220.66,9,Pied Piper,3,Outlet Norte
2024-05-13,2,Lavadora 8kg,2,887.59,8,Dunder Mifflin,6,ElectroShop Oeste
2024-01-30,7,Home Theater 5.1,3,644.07,5,Weyland-Yutani,1,ElectroShop Online
2024-09-18,7,Home Theater 5.1,2,428.99,9,Pied Piper,5,Tienda Premium
2024-03-27,10,Smartwatch,1,275.33,9,Pied Piper,3,Outlet Norte
2024-07-10,7,Home Theater 5.1,1,206.85,4,Umbrella Corp,5,Tienda Premium
2024-09-06,3,Refrigerador Doble Puerta,5,3947.21,7,Wayne Enterprises,2,Tienda Central
2024-04-22,10,Smartwatch,5,1596.18,9,Pied Piper,2,Tienda Central
2024-06-07,10,Smartwatch,3,832.33,3,Initech,9,Tienda Online Plus
2024-12-23,6,Licuadora 600W,4,596.76,3,Initech,1,ElectroShop Online
2024-04-04,2,Lavadora 8kg,2,921.59,10,Hooli,9,Tienda Online Plus
2024-08-01,10,Smartwatch,2,649.66,3,Initech,5,Tienda Premium
2024-06-05,5,Aspiradora Sin Bolsa,1,249.41,2,Globex Corporation,8,ElectroShop Este
2024-03-16,9,Tablet 10,1,419.03,6,Stark Industries,5,Tienda Premium
2024-07-22,1,Televisor LED 55,5,4707.3,6,Stark Industries,6,ElectroShop Oeste
2024-04-13,10,Smartwatch,3,844.22,3,Initech,2,Tienda Central
2024-09-28,8,Computadora Portátil 15,2,1386.46,2,Globex Corporation,10,ElectroShop California
2024-06-17,6,Licuadora 600W,2,256.18,4,Umbrella Corp,3,Outlet Norte
2024-10-07,4,Microondas 20L,3,823.54,4,Umbrella Corp,4,ElectroShop Sur
2024-08-26,5,Aspiradora Sin Bolsa,2,475.29,3,Initech,2,Tienda Central
2024-05-15,3,Refrigerador Doble Puerta,1,750.18,10,Hooli,5,Tienda Premium
2024-12-09,7,Home Theater 5.1,5,1005.68,7,Wayne Enterprises,6,ElectroShop Oeste
2024-05-11,7,Home Theater 5.1,3,582.89,1,ACME Corp,1,ElectroShop Online
2024-10-23,8,Computadora Portátil 15,1,607.59,4,Umbrella Corp,2,Tienda Central
2024-11-16,9,Tablet 10,2,827.43,7,Wayne Enterprises,8,ElectroShop Este
2024-05-31,10,Smartwatch,2,589.28,7,Wayne Enterprises,5,Tienda Premium
2024-05-03,8,Computadora Portátil 15,4,2849.64,2,Globex Corporation,9,Tienda Online Plus
2024-07-30,6,Licuadora 600W,2,295.64,6,Stark Industries,6,ElectroShop Oeste
2024-08-06,3,Refrigerador Doble Puerta,2,1413.74,2,Globex Corporation,2,Tienda Central
2024-11-02,1,Televisor LED 55,2,2152.41,10,Hooli,4,ElectroShop Sur
2024-07-22,7,Home Theater 5.1,1,202.91,7,Wayne Enterprises,8,ElectroShop Este
2024-02-19,2,Lavadora 8kg,5,2307.48,4,Umbrella Corp,10,ElectroShop California
2024-01-26,5,Aspiradora Sin Bolsa,3,739.12,7,Wayne Enterprises,6,ElectroShop Oeste
2024-10-22,8,Computadora Portátil 15,5,3347.22,1,ACME Corp,3,Outlet Norte
2024-11-17,1,Televisor LED 55,5,4960.22,9,Pied Piper,3,Outlet Norte
2024-03-03,4,Microondas 20L,2,559.2,4,Umbrella Corp,7,Tienda Express
2024-03-26,6,Licuadora 600W,2,263.2,8,Dunder Mifflin,3,Outlet Norte
2024-06-10,8,Computadora Portátil 15,3,1910.14,5,Weyland-Yutani,8,ElectroShop Este
2024-01-05,9,Tablet 10,2,739.82,8,Dunder Mifflin,8,ElectroShop Este
2024-06-26,9,Tablet 10,2,753.65,9,Pied Piper,4,ElectroShop Sur
2024-03-25,4,Microondas 20L,4,1286.93,7,Wayne Enterprises,3,Outlet Norte
2024-02-13,3,Refrigerador Doble Puerta,1,818.74,7,Wayne Enterprises,9,Tienda Online Plus
2024-09-21,9,Tablet 10,4,1498.65,7,Wayne Enterprises,1,ElectroShop Online
2024-12-28,2,Lavadora 8kg,2,834.91,6,Stark Industries,4,ElectroShop Sur
2024-10-30,10,Smartwatch,5,1509.92,1,ACME Corp,9,Tienda Online Plus
2024-03-22,5,Aspiradora Sin Bolsa,5,1368.7,3,Initech,1,ElectroShop Online
2024-12-09,1,Televisor LED 55,4,3792.27,9,Pied Piper,4,ElectroShop Sur
2024-06-15,2,Lavadora 8kg,1,443.84,5,Weyland-Yutani,8,ElectroShop Este
2024-06-25,2,Lavadora 8kg,4,1905.99,9,Pied Piper,4,ElectroShop Sur
2024-12-08,9,Tablet 10,1,410.7,6,Stark Industries,5,Tienda Premium
2024-07-09,2,Lavadora 8kg,5,2307.85,4,Umbrella Corp,10,ElectroShop California
2024-06-06,4,Microondas 20L,2,598.92,2,Globex Corporation,9,Tienda Online Plus
2024-11-17,2,Lavadora 8kg,5,2446.74,7,Wayne Enterprises,10,ElectroShop California
2024-10-15,10,Smartwatch,5,1528.5,7,Wayne Enterprises,10,ElectroShop California
2024-05-11,6,Licuadora 600W,1,148.13,10,Hooli,5,Tienda Premium
2024-09-25,1,Televisor LED 55,3,3101.11,4,Umbrella Corp,8,ElectroShop Este
2024-09-09,9,Tablet 10,3,1162.71,1,ACME Corp,2,Tienda Central
2024-03-16,2,Lavadora 8kg,2,841.96,2,Globex Corporation,5,Tienda Premium
2024-06-10,7,Home Theater 5.1,5,991.07,3,Initech,7,Tienda Express
2024-10-19,8,Computadora Portátil 15,4,2471.43,9,Pied Piper,6,ElectroShop Oeste
2024-09-09,7,Home Theater 5.1,5,975.17,6,Stark Industries,7,Tienda Express
2024-07-30,10,Smartwatch,1,323.36,8,Dunder Mifflin,1,ElectroShop Online
2024-08-18,2,Lavadora 8kg,3,1455.12,8,Dunder Mifflin,10,ElectroShop California
2024-10-18,3,Refrigerador Doble Puerta,4,2976.39,2,Globex Corporation,3,Outlet Norte
2024-12-02,6,Licuadora 600W,1,152.11,1,ACME Corp,1,ElectroShop Online
2024-06-16,6,Licuadora 600W,4,592.95,4,Umbrella Corp,6,ElectroShop Oeste
2024-11-03,7,Home Theater 5.1,4,870.93,4,Umbrella Corp,2,Tienda Central
2024-12-20,10,Smartwatch,2,563.07,7,Wayne Enterprises,8,ElectroShop Este
2024-07-23,4,Microondas 20L,2,545.31,6,Stark Industries,3,Outlet Norte
2024-09-30,5,Aspiradora Sin Bolsa,2,508.48,9,Pied Piper,9,Tienda Online Plus
2024-09-06,2,Lavadora 8kg,1,408.06,4,Umbrella Corp,5,Tienda Premium
2024-12-23,1,Televisor LED 55,4,3627.91,8,Dunder Mifflin,6,ElectroShop Oeste
2024-12-06,9,Tablet 10,4,1593.5,6,Stark Industries,7,Tienda Express
2024-08-13,2,Lavadora 8kg,4,1746.89,1,ACME Corp,10,ElectroShop California
2024-06-27,7,Home Theater 5.1,1,180.84,6,Stark Industries,5,Tienda Premium
2024-08-08,10,Smartwatch,2,547.65,7,Wayne Enterprises,6,ElectroShop Oeste
2024-08-13,1,Televisor LED 55,4,3775.58,7,Wayne Enterprises,6,ElectroShop Oeste
2024-02-25,4,Microondas 20L,2,655.26,10,Hooli,4,ElectroShop Sur
2024-12-23,5,Aspiradora Sin Bolsa,4,1095.07,3,Initech,1,ElectroShop Online
2024-05-13,5,Aspiradora Sin Bolsa,1,248.11,1,ACME Corp,8,ElectroShop Este
2024-07-29,4,Microondas 20L,2,638.35,5,Weyland-Yutani,7,Tienda Express
2024-11-14,4,Microondas 20L,1,286.58,5,Weyland-Yutani,5,Tienda Premium
2024-05-06,9,Tablet 10,3,1095.69,10,Hooli,7,Tienda Express
2024-04-20,9,Tablet 10,4,1718.45,2,Globex Corporation,3,Outlet Norte
2024-12-07,2,Lavadora 8kg,1,461.74,9,Pied Piper,1,ElectroShop Online
2024-02-29,2,Lavadora 8kg,1,482.38,6,Stark Industries,10,ElectroShop California
2024-04-03,6,Licuadora 600W,3,449.34,9,Pied Piper,4,ElectroShop Sur
2024-07-01,1,Televisor LED 55,3,3182.43,7,Wayne Enterprises,5,Tienda Premium
2024-06-21,9,Tablet 10,2,862.42,8,Dunder Mifflin,2,Tienda Central
2024-03-05,2,Lavadora 8kg,5,2287.09,8,Dunder Mifflin,6,ElectroShop Oeste
2024-10-15,4,Microondas 20L,4,1313.78,2,Globex Corporation,10,ElectroShop California
2024-04-01,4,Microondas 20L,5,1471.2,6,Stark Industries,6,ElectroShop Oeste
2024-10-11,5,Aspiradora Sin Bolsa,1,247.51,2,Globex Corporation,1,ElectroShop Online
2024-05-01,3,Refrigerador Doble Puerta,1,810.22,4,Umbrella Corp,3,Outlet Norte
2024-08-12,1,Televisor LED 55,4,3860.68,6,Stark Industries,2,Tienda Central
2024-06-02,8,Computadora Portátil 15,3,2001.98,1,ACME Corp,9,Tienda Online Plus
2024-02-15,3,Refrigerador Doble Puerta,4,2891.15,8,Dunder Mifflin,7,Tienda Express
2024-08-05,8,Computadora Portátil 15,4,2817.04,5,Weyland-Yutani,2,Tienda Central
2024-03-02,3,Refrigerador Doble Puerta,1,757.14,6,Stark Industries,2,Tienda Central
2024-04-18,7,Home Theater 5.1,5,979.66,5,Weyland-Yutani,10,ElectroShop California
2024-05-13,4,Microondas 20L,4,1235.38,7,Wayne Enterprises,8,ElectroShop Este
2024-04-03,8,Computadora Portátil 15,5,3158.1,9,Pied Piper,4,ElectroShop Sur
2024-10-27,3,Refrigerador Doble Puerta,1,710.72,9,Pied Piper,4,ElectroShop Sur
2024-12-21,3,Refrigerador Doble Puerta,2,1550.93,2,Globex Corporation,7,Tienda Express
2024-08-18,6,Licuadora 600W,2,265.05,6,Stark Industries,10,ElectroShop California
2024-09-07,2,Lavadora 8kg,1,418.81,1,ACME Corp,9,Tienda Online Plus
2024-10-21,9,Tablet 10,4,1606.54,7,Wayne Enterprises,7,Tienda Express
2024-02-13,4,Microondas 20L,4,1297.37,5,Weyland-Yutani,10,ElectroShop California
2024-02-27,5,Aspiradora Sin Bolsa,2,522.83,7,Wayne Enterprises,4,ElectroShop Sur
2024-09-22,8,Computadora Portátil 15,2,1197.07,6,Stark Industries,5,Tienda Premium
2024-11-13,8,Computadora Portátil 15,3,1937.34,10,Hooli,9,Tienda Online Plus
2024-11-29,9,Tablet 10,3,1307.25,9,Pied Piper,8,ElectroShop Este
2024-07-18,6,Licuadora 600W,3,381.45,3,Initech,2,Tienda Central
2024-10-30,5,Aspiradora Sin Bolsa,5,1314.57,3,Initech,6,ElectroShop Oeste
2024-01-31,10,Smartwatch,1,288.3,9,Pied Piper,10,ElectroShop California
2024-05-02,9,Tablet 10,5,1976.63,2,Globex Corporation,7,Tienda Express
2024-06-07,2,Lavadora 8kg,1,439.48,5,Weyland-Yutani,8,ElectroShop Este
2024-05-02,6,Licuadora 600W,2,284.1,2,Globex Corporation,5,Tienda Premium
2024-07-26,3,Refrigerador Doble Puerta,5,3872.84,5,Weyland-Yutani,1,ElectroShop Online
2024-12-06,5,Aspiradora Sin Bolsa,2,496.99,7,Wayne Enterprises,9,Tienda Online Plus
2024-10-08,9,Tablet 10,3,1258.83,8,Dunder Mifflin,7,Tienda Express
2024-12-25,5,Aspiradora Sin Bolsa,3,802.2,5,Weyland-Yutani,6,ElectroShop Oeste
2024-10-18,7,Home Theater 5.1,2,370.66,7,Wayne Enterprises,9,Tienda Online Plus
2024-09-08,2,Lavadora 8kg,3,1466.67,9,Pied Piper,4,ElectroShop Sur
2024-08-17,10,Smartwatch,2,559.32,4,Umbrella Corp,3,Outlet Norte
2024-06-13,3,Refrigerador Doble Puerta,2,1403.16,4,Umbrella Corp,9,Tienda Online Plus
2024-04-06,9,Tablet 10,1,425.2,10,Hooli,8,ElectroShop Este
2024-05-22,5,Aspiradora Sin Bolsa,4,1071.33,9,Pied Piper,1,ElectroShop Online
2024-03-19,10,Smartwatch,1,276.2,5,Weyland-Yutani,4,ElectroShop Sur
2024-08-05,5,Aspiradora Sin Bolsa,3,709.12,8,Dunder Mifflin,9,Tienda Online Plus
2024-09-09,8,Computadora Portátil 15,4,2460.74,2,Globex Corporation,9,Tienda Online Plus
2024-02-26,7,Home Theater 5.1,4,838.76,7,Wayne Enterprises,1,ElectroShop Online
2024-09-17,3,Refrigerador Doble Puerta,3,2049.89,6,Stark Industries,10,ElectroShop California
2024-03-22,7,Home Theater 5.1,4,823.84,5,Weyland-Yutani,7,Tienda Express
2024-02-07,4,Microondas 20L,2,549.2,6,Stark Industries,1,ElectroShop Online
2024-06-11,2,Lavadora 8kg,2,929.75,2,Globex Corporation,1,ElectroShop Online
2024-09-20,7,Home Theater 5.1,1,216.37,5,Weyland-Yutani,5,Tienda Premium
2024-01-10,8,Computadora Portátil 15,4,2562.36,8,Dunder Mifflin,4,ElectroShop Sur
2024-05-02,2,Lavadora 8kg,4,1746.23,7,Wayne Enterprises,1,ElectroShop Online
2024-07-13,10,Smartwatch,4,1206.57,8,Dunder Mifflin,6,ElectroShop Oeste
2024-12-13,6,Licuadora 600W,2,276.69,5,Weyland-Yutani,7,Tienda Express
2024-11-30,8,Computadora Portátil 15,2,1331.89,2,Globex Corporation,7,Tienda Express
